obligation_id,customer_id,provider,obligation_type,total_amount,remaining_amount,monthly_payment,interest_rate,status
OBL0000294,CUS000191,Riyad Bank,Auto Loan,153998.94,91607.04,10178.56,6.07,Active
OBL0000295,CUS000191,Tamara,Tamara,1226.16,157.15,3.08,0.0,Active
OBL0000296,CUS000191,SAB,Auto Loan,43803.72,0.0,0.0,6.62,Closed
OBL0000297,CUS000191,Al Rajhi Bank,Auto Loan,174751.56,82106.55,2002.6,5.77,Active
OBL0000298,CUS000192,SNB,Credit Card,29863.02,0.0,0.0,20.03,Closed
OBL0000299,CUS000192,Tabby,Tabby,4695.96,4247.71,92.34,0.0,Deferred
OBL0000300,CUS000192,Tamara,Tamara,1544.17,0.0,0.0,0.0,Closed
OBL0000301,CUS000193,Tabby,Tabby,4962.42,4476.0,81.38,0.0,Active
OBL0000302,CUS000197,SNB,Personal Loan,360724.8,0.0,0.0,5.18,Closed
OBL0000303,CUS000197,Al Rajhi Bank,Mortgage,1660856.33,848401.99,212100.5,4.45,Overdue
OBL0000304,CUS000198,Saudi Investment Bank,Credit Card,12777.54,6763.82,169.1,21.87,Active
OBL0000305,CUS000199,SAB,Mortgage,667365.99,270535.57,11762.42,5.13,Active
OBL0000306,CUS000199,Bank Albilad,Mortgage,1131601.88,108530.7,15504.39,4.82,Active
OBL0000307,CUS000199,Tamara,Tamara,508.87,0.0,0.0,0.0,Closed
OBL0000308,CUS000201,Bank Albilad,Personal Loan,231070.4,68170.54,4869.32,4.25,Active
OBL0000309,CUS000201,Saudi Investment Bank,Personal Loan,222561.26,102369.1,2559.23,6.17,Active
OBL0000310,CUS000201,Riyad Bank,Personal Loan,235837.2,0.0,0.0,4.92,Closed
OBL0000311,CUS000202,SAB,Credit Card,32185.38,24709.2,1372.73,22.21,Active
OBL0000312,CUS000202,Tamara,Tamara,2025.82,0.0,0.0,0.0,Closed
OBL0000313,CUS000202,Bank AlJazira,Personal Loan,318410.74,278973.63,5579.47,8.7,Active
OBL0000314,CUS000202,Riyad Bank,Personal Loan,507340.01,361910.29,13404.08,7.84,Active
OBL0000315,CUS000206,Bank Albilad,Mortgage,1124851.41,455088.88,13384.97,5.13,Active
OBL0000316,CUS000206,Al Rajhi Bank,Mortgage,1145555.16,591885.38,14797.13,5.39,Active
OBL0000317,CUS000206,Saudi Investment Bank,Personal Loan,79725.54,76722.86,9590.36,4.4,Active
OBL0000318,CUS000206,Riyad Bank,Personal Loan,239097.11,32057.97,552.72,5.62,Active
OBL0000319,CUS000207,SAB,Auto Loan,102815.45,92495.72,2642.73,5.95,Active
OBL0000320,CUS000208,Riyad Bank,Mortgage,1279908.35,0.0,0.0,5.3,Closed
OBL0000321,CUS000208,Abdul Latif Jameel Finance,Auto Loan,123861.42,76113.68,2819.03,7.41,Active
OBL0000322,CUS000208,Al Rajhi Bank,Credit Card,23655.68,4171.23,69.52,24.04,Active
OBL0000323,CUS000209,Riyad Bank,Credit Card,35913.77,0.0,0.0,23.45,Closed
OBL0000324,CUS000210,Alinma Bank,Personal Loan,120479.11,61933.38,3096.67,7.79,Active
OBL0000325,CUS000210,Alinma Bank,Credit Card,58193.71,0.0,0.0,20.69,Closed
OBL0000326,CUS000210,SNB,Auto Loan,143523.83,135805.66,45268.55,5.12,Active
OBL0000327,CUS000214,Alinma Bank,Personal Loan,111101.08,45499.69,2274.98,5.63,Active
OBL0000328,CUS000214,Abdul Latif Jameel Finance,Auto Loan,105385.2,19612.91,478.36,3.8,Active
OBL0000329,CUS000215,SAB,Personal Loan,229316.74,102749.36,14678.48,5.58,Active
OBL0000330,CUS000215,Saudi Investment Bank,Personal Loan,32310.61,11064.79,395.17,5.63,Active
OBL0000331,CUS000215,Riyad Bank,Mortgage,1072005.92,893571.54,15406.41,2.73,Active
OBL0000332,CUS000215,SNB,Auto Loan,93535.42,13105.04,319.64,5.01,Active
OBL0000333,CUS000216,Saudi Investment Bank,Credit Card,62162.24,44089.47,1422.24,22.19,Active
OBL0000334,CUS000216,SAB,Credit Card,32533.8,22351.17,2235.12,26.25,Active
OBL0000335,CUS000216,Abdul Latif Jameel Finance,Auto Loan,113584.18,0.0,0.0,4.85,Closed
OBL0000336,CUS000217,Saudi Investment Bank,Credit Card,31567.55,29427.36,891.74,24.08,Active
OBL0000337,CUS000217,Riyad Bank,Personal Loan,75620.46,37657.66,1298.54,7.8,Active
OBL0000338,CUS000217,Abdul Latif Jameel Finance,Auto Loan,79820.51,13382.2,238.97,5.11,Active
OBL0000339,CUS000218,SNB,Auto Loan,168658.63,118249.63,2074.55,6.98,Active
OBL0000340,CUS000219,Tabby,Tabby,3782.72,629.56,10.49,0.0,Active
OBL0000341,CUS000219,Bank Albilad,Credit Card,45219.62,15703.65,1570.37,20.98,Overdue
OBL0000342,CUS000219,Bank AlJazira,Auto Loan,195688.03,0.0,0.0,7.27,Closed
OBL0000343,CUS000219,Tabby,Tabby,2940.57,0.0,0.0,0.0,Closed
OBL0000344,CUS000222,Tamara,Tamara,4359.97,1108.6,21.32,0.0,Active
OBL0000345,CUS000222,Tabby,Tabby,3395.26,510.54,127.64,0.0,Deferred
OBL0000346,CUS000222,Al Rajhi Bank,Mortgage,1123517.0,539895.81,20765.22,2.89,Active
OBL0000347,CUS000223,Al Rajhi Bank,Mortgage,782970.54,465835.09,8789.34,4.47,Active
OBL0000348,CUS000223,Bank AlJazira,Auto Loan,127712.88,70838.41,3373.26,4.37,Active
OBL0000349,CUS000223,Bank AlJazira,Auto Loan,55422.92,21521.82,3586.97,,Active
OBL0000350,CUS000226,Alinma Bank,Personal Loan,356319.15,0.0,0.0,8.27,Closed
OBL0000351,CUS000228,Tabby,Tabby,1855.59,1081.91,29.24,0.0,Active
OBL0000352,CUS000229,Tamara,Tamara,1695.33,669.03,29.09,,Active
OBL0000353,CUS000229,SAB,Personal Loan,330328.14,137119.98,3428.0,5.22,Active
OBL0000354,CUS000229,SNB,Auto Loan,105849.38,80444.12,4233.9,3.07,Overdue
OBL0000355,CUS000229,SAB,Mortgage,1600814.5,1361393.5,27227.87,,Active
OBL0000356,CUS000231,Bank Albilad,Credit Card,6395.24,3438.21,85.96,19.79,Active
OBL0000357,CUS000232,Tabby,Tabby,3596.72,0.0,0.0,0.0,Closed
OBL0000358,CUS000232,Tabby,Tabby,1227.26,0.0,0.0,0.0,Closed
OBL0000359,CUS000233,SAB,Credit Card,12342.51,0.0,0.0,26.09,Closed
OBL0000360,CUS000233,Bank AlJazira,Personal Loan,209065.13,69755.5,3487.78,7.73,Active
OBL0000361,CUS000233,Bank AlJazira,Auto Loan,85562.59,0.0,0.0,7.22,Closed
OBL0000362,CUS000234,Al Jazirah Auto,Auto Loan,165723.52,17663.47,767.98,4.22,Deferred
OBL0000363,CUS000234,Tamara,Tamara,1350.43,29.1,0.62,0.0,Active
OBL0000364,CUS000234,Tabby,Tabby,4550.8,2759.2,197.09,0.0,Deferred
OBL0000365,CUS000234,Tabby,Tabby,660.66,0.0,0.0,0.0,Closed
OBL0000366,CUS000235,Alinma Bank,Auto Loan,152333.78,12486.35,290.38,6.02,Active
OBL0000367,CUS000235,Al Rajhi Bank,Auto Loan,45952.46,32355.48,599.18,3.19,Active
OBL0000368,CUS000235,Tamara,Tamara,3089.32,0.0,0.0,0.0,Closed
OBL0000369,CUS000237,SNB,Credit Card,24957.29,4450.14,111.25,25.77,Active
OBL0000370,CUS000237,Al Rajhi Bank,Credit Card,17214.76,16385.13,585.18,22.62,Active
OBL0000371,CUS000237,Al Jazirah Auto,Auto Loan,155691.95,67810.64,2948.29,6.68,Active
OBL0000372,CUS000238,Bank Albilad,Credit Card,59151.67,46042.03,,25.8,Active
OBL0000373,CUS000238,SAB,Credit Card,16822.08,403.45,18.34,24.1,Active
OBL0000374,CUS000240,Tamara,Tamara,2569.78,1364.35,454.78,0.0,Active
OBL0000375,CUS000242,Riyad Bank,Personal Loan,409749.69,0.0,0.0,8.27,Closed
OBL0000376,CUS000242,Riyad Bank,Personal Loan,366706.01,123223.5,2416.15,4.13,Active
OBL0000377,CUS000242,SNB,Personal Loan,74989.15,0.0,0.0,7.51,Closed
OBL0000378,CUS000242,Alinma Bank,Personal Loan,249250.15,0.0,0.0,7.06,Closed
OBL0000379,CUS000247,Riyad Bank,Personal Loan,302996.7,176413.52,4767.93,8.08,Active
OBL0000380,CUS000247,Tamara,Tamara,2566.52,0.0,0.0,0.0,Closed
OBL0000381,CUS000247,Al Jazirah Auto,Auto Loan,119533.0,15820.41,263.67,3.43,Active
OBL0000382,CUS000248,Tamara,Tamara,3300.66,1707.06,142.25,0.0,Active
OBL0000383,CUS000249,Alinma Bank,Personal Loan,370334.79,61265.5,1021.09,8.86,Active
OBL0000384,CUS000249,Tabby,Tabby,4039.38,1614.0,53.8,0.0,Active
OBL0000385,CUS000249,Bank Albilad,Personal Loan,251682.76,123757.87,2946.62,7.12,Active
OBL0000386,CUS000250,SAB,Auto Loan,157987.98,41827.54,721.16,5.44,Active
OBL0000387,CUS000250,Bank Albilad,Auto Loan,107799.03,32941.14,1497.32,6.74,Active
OBL0000388,CUS000250,Tamara,Tamara,3196.17,2345.14,167.51,0.0,Active
OBL0000389,CUS000253,Tabby,Tabby,2885.32,2524.79,51.53,0.0,Overdue
OBL0000390,CUS000254,Bank Albilad,Mortgage,792977.4,208025.48,6710.5,2.64,Active
OBL0000391,CUS000254,Alinma Bank,Personal Loan,187616.94,94211.29,2691.75,7.5,Active
OBL0000392,CUS000255,Alinma Bank,Mortgage,4889484.49,1446366.61,42540.19,3.28,Active
OBL0000393,CUS000256,SNB,Personal Loan,108312.46,69235.94,1412.98,8.92,Active
OBL0000394,CUS000256,Bank Albilad,Mortgage,713494.61,427376.4,13355.51,3.04,Active
OBL0000395,CUS000256,SNB,Mortgage,1412538.43,632413.81,42160.92,4.47,Active
OBL0000396,CUS000257,Alinma Bank,Auto Loan,84813.12,0.0,0.0,6.54,Closed
OBL0000397,CUS000257,Tabby,Tabby,2077.14,1688.35,38.37,0.0,Active
OBL0000398,CUS000257,Tamara,Tamara,3841.78,2329.41,194.12,0.0,Active
OBL0000399,CUS000258,Saudi Investment Bank,Credit Card,34623.46,7599.96,135.71,21.75,Active
OBL0000400,CUS000258,SAB,Personal Loan,296081.57,8024.25,174.44,7.93,Active
OBL0000401,CUS000259,Tabby,Tabby,4551.37,2293.16,,0.0,Active
OBL0000402,CUS000259,Bank AlJazira,Personal Loan,146212.27,41916.85,698.61,7.98,Deferred
OBL0000403,CUS000259,SNB,Credit Card,25494.9,14016.55,1557.39,23.29,Active
OBL0000404,CUS000260,Tabby,Tabby,2829.25,426.36,32.8,0.0,Active
OBL0000405,CUS000260,SAB,Personal Loan,13095.39,0.0,0.0,7.47,Closed
OBL0000406,CUS000260,Riyad Bank,Credit Card,3435.17,1902.36,43.24,20.01,Active
OBL0000407,CUS000261,Tamara,Tamara,2101.29,1777.47,37.82,0.0,Active
OBL0000408,CUS000261,Tabby,Tabby,3270.15,2310.25,330.04,0.0,Active
OBL0000409,CUS000262,Al Rajhi Bank,Auto Loan,158125.29,126253.16,2576.6,3.72,Active
OBL0000410,CUS000263,Bank Albilad,Auto Loan,114715.22,0.0,0.0,3.56,Closed
OBL0000411,CUS000263,Riyad Bank,Mortgage,1829453.32,473055.13,10065.0,2.95,Active
OBL0000412,CUS000263,Alinma Bank,Auto Loan,153343.12,136945.09,9781.79,3.38,Active
OBL0000413,CUS000263,SNB,Mortgage,2022507.25,777728.51,13888.01,5.19,Active
OBL0000414,CUS000265,Tabby,Tabby,1109.16,0.0,0.0,0.0,Closed
OBL0000415,CUS000265,Tabby,Tabby,1904.96,1864.27,46.61,0.0,Overdue
OBL0000416,CUS000266,Bank Albilad,Personal Loan,225543.91,211200.49,3771.44,4.38,Active
OBL0000417,CUS000268,Abdul Latif Jameel Finance,Auto Loan,114468.27,10020.12,313.13,5.62,Active
OBL0000418,CUS000271,Riyad Bank,Mortgage,1450172.37,1309523.22,52380.93,5.49,Overdue
OBL0000419,CUS000274,Alinma Bank,Personal Loan,36975.21,11222.53,190.21,5.73,Active
OBL0000420,CUS000274,SNB,Credit Card,14559.49,0.0,0.0,23.16,Closed
OBL0000421,CUS000274,Al Rajhi Bank,Personal Loan,27898.8,7036.83,,7.64,Overdue
OBL0000422,CUS000275,Tamara,Tamara,3660.24,1148.37,164.05,0.0,Active
OBL0000423,CUS000275,Alinma Bank,Personal Loan,133764.64,21285.66,373.43,5.42,Active
OBL0000424,CUS000276,Alinma Bank,Credit Card,11785.03,3330.59,118.95,27.0,Active
OBL0000425,CUS000276,Tamara,Tamara,3302.39,147.7,18.46,0.0,Active
OBL0000426,CUS000276,SAB,Personal Loan,44296.36,11292.24,268.86,7.56,Overdue
OBL0000427,CUS000277,Riyad Bank,Auto Loan,120934.93,0.0,0.0,7.02,Closed
OBL0000428,CUS000277,SNB,Personal Loan,275788.96,0.0,0.0,4.24,Closed
OBL0000429,CUS000277,Alinma Bank,Auto Loan,183436.19,42764.3,1425.48,5.88,Active
OBL0000430,CUS000278,Saudi Investment Bank,Auto Loan,196348.78,183415.06,61138.35,3.67,Active
OBL0000431,CUS000278,Tabby,Tabby,3692.46,0.0,0.0,0.0,Closed
OBL0000432,CUS000278,Tamara,Tamara,1090.12,995.22,26.9,0.0,Active
OBL0000433,CUS000279,Al Rajhi Bank,Credit Card,9867.51,7882.98,183.33,25.68,Active
OBL0000434,CUS000279,Tabby,Tabby,3639.01,3021.08,86.32,0.0,Active
OBL0000435,CUS000279,SAB,Credit Card,11058.13,5277.24,114.72,25.25,Active
OBL0000436,CUS000280,Bank Albilad,Personal Loan,186238.15,87746.05,4387.3,3.87,Active
OBL0000437,CUS000280,Saudi Investment Bank,Personal Loan,204998.66,0.0,0.0,4.77,Closed
OBL0000438,CUS000283,Al Rajhi Bank,Credit Card,31761.14,23661.18,537.75,26.58,Overdue
OBL0000439,CUS000284,Riyad Bank,Auto Loan,81629.14,0.0,0.0,7.44,Closed
OBL0000440,CUS000284,Al Rajhi Bank,Credit Card,9358.56,3885.92,259.06,24.44,Active
OBL0000441,CUS000284,Bank AlJazira,Personal Loan,239983.78,0.0,0.0,5.77,Closed
OBL0000442,CUS000284,Riyad Bank,Mortgage,1284615.95,664101.23,25542.35,3.04,Overdue
OBL0000443,CUS000286,Tabby,Tabby,2268.93,483.47,15.11,0.0,Overdue
OBL0000444,CUS000286,SNB,Personal Loan,648793.59,369641.71,6720.76,7.04,Active
OBL0000445,CUS000286,SAB,Credit Card,76082.2,0.0,0.0,19.26,Closed
OBL0000446,CUS000286,Saudi Investment Bank,Credit Card,60737.8,2038.53,,23.1,Active
OBL0000447,CUS000288,SNB,Credit Card,2229.58,0.0,0.0,18.32,Closed
OBL0000448,CUS000288,Saudi Investment Bank,Credit Card,1241.77,1074.61,30.7,19.85,Active
OBL0000449,CUS000292,SNB,Credit Card,22298.66,13618.31,349.19,22.57,Active
OBL0000450,CUS000294,Tamara,Tamara,1719.17,1149.16,127.68,0.0,Active
OBL0000451,CUS000294,Tamara,Tamara,1162.27,1078.71,22.95,0.0,Active
OBL0000452,CUS000297,SAB,Mortgage,769251.49,271496.28,4848.15,2.65,Active
OBL0000453,CUS000297,Tabby,Tabby,4367.52,822.3,18.69,0.0,Active
OBL0000454,CUS000297,Tamara,Tamara,1147.32,552.88,13.48,0.0,Active
OBL0000455,CUS000297,Riyad Bank,Mortgage,829280.45,0.0,0.0,3.8,Closed
OBL0000456,CUS000298,Tamara,Tamara,2002.54,250.46,16.7,0.0,Active
OBL0000457,CUS000298,Bank Albilad,Credit Card,48399.38,7237.6,172.32,27.44,Overdue
OBL0000458,CUS000301,Tabby,Tabby,3340.58,3266.7,116.67,0.0,Active
OBL0000459,CUS000301,Tabby,Tabby,4439.55,2003.51,,0.0,Active
OBL0000460,CUS000301,Al Rajhi Bank,Mortgage,747279.05,181820.9,45455.22,3.35,Active
OBL0000461,CUS000301,Bank Albilad,Personal Loan,145654.3,23719.84,4743.97,5.36,Active
OBL0000462,CUS000302,Al Jazirah Auto,Auto Loan,192719.78,0.0,0.0,4.33,Closed
OBL0000463,CUS000303,Alinma Bank,Credit Card,6861.59,5167.21,,23.42,Active
OBL0000464,CUS000305,SAB,Auto Loan,158344.99,0.0,0.0,6.44,Closed
OBL0000465,CUS000306,Tamara,Tamara,4144.99,0.0,0.0,0.0,Closed
OBL0000466,CUS000306,Bank AlJazira,Auto Loan,161023.16,0.0,0.0,3.29,Closed
OBL0000467,CUS000306,Al Jazirah Auto,Auto Loan,85717.2,62487.51,1420.17,3.45,Active
OBL0000468,CUS000306,Abdul Latif Jameel Finance,Auto Loan,181844.61,176382.75,3391.98,6.61,Active
OBL0000469,CUS000308,Alinma Bank,Mortgage,1271246.07,369506.1,12741.59,5.12,Active
OBL0000470,CUS000308,Tamara,Tamara,2892.16,1078.96,23.46,0.0,Active
OBL0000471,CUS000308,Alinma Bank,Personal Loan,117009.66,41937.86,1233.47,5.55,Active
OBL0000472,CUS000308,Riyad Bank,Credit Card,24951.49,7828.21,142.33,24.19,Active
OBL0000473,CUS000309,Saudi Investment Bank,Credit Card,4974.91,1842.05,153.5,28.62,Active
OBL0000474,CUS000310,Bank Albilad,Credit Card,41266.45,29145.42,1821.59,21.42,Active
OBL0000475,CUS000311,Tabby,Tabby,3216.18,1737.42,347.48,0.0,Active
OBL0000476,CUS000316,Tabby,Tabby,4584.2,203.87,18.53,0.0,Active
OBL0000477,CUS000316,Al Rajhi Bank,Auto Loan,144393.85,5842.3,116.85,4.41,Active
OBL0000478,CUS000316,Tabby,Tabby,3362.85,2066.02,108.74,0.0,Overdue
OBL0000479,CUS000316,Bank AlJazira,Personal Loan,197983.63,0.0,0.0,4.72,Closed
OBL0000480,CUS000318,Tamara,Tamara,2370.0,1539.93,32.76,0.0,Active
OBL0000481,CUS000318,Riyad Bank,Mortgage,808148.79,0.0,0.0,5.35,Closed
OBL0000482,CUS000318,Tabby,Tabby,602.43,142.61,15.85,0.0,Active
OBL0000483,CUS000320,Al Rajhi Bank,Credit Card,40062.5,12878.96,1073.25,,Active
OBL0000484,CUS000320,Tamara,Tamara,2451.23,1945.34,51.19,0.0,Overdue
OBL0000485,CUS000320,Al Rajhi Bank,Personal Loan,343646.94,69725.57,1584.67,5.15,Overdue
OBL0000486,CUS000320,SAB,Mortgage,1366135.63,1327546.75,265509.35,4.81,Overdue
OBL0000487,CUS000323,Tamara,Tamara,295.46,0.0,0.0,0.0,Closed
OBL0000488,CUS000324,Riyad Bank,Credit Card,14401.73,13945.47,273.44,28.38,Active
OBL0000489,CUS000324,Tabby,Tabby,882.59,0.0,0.0,0.0,Closed
OBL0000490,CUS000325,Riyad Bank,Personal Loan,61663.52,46054.54,4605.45,7.45,Active
OBL0000491,CUS000325,SNB,Personal Loan,451143.92,421376.73,52672.09,3.6,Active
OBL0000492,CUS000325,SAB,Auto Loan,58472.58,38353.92,9588.48,3.96,Active
OBL0000493,CUS000325,SNB,Mortgage,1975035.29,1308105.57,39639.56,3.89,Active
OBL0000494,CUS000326,Bank AlJazira,Personal Loan,27963.87,5123.47,232.89,4.78,Overdue
OBL0000495,CUS000327,Al Rajhi Bank,Credit Card,76986.57,4348.92,111.51,22.66,Active
OBL0000496,CUS000328,Alinma Bank,Credit Card,17813.55,16590.79,1276.21,22.96,Active
OBL0000497,CUS000328,Saudi Investment Bank,Credit Card,25082.53,0.0,0.0,24.48,Closed
OBL0000498,CUS000328,Tamara,Tamara,2390.66,0.0,0.0,0.0,Closed
OBL0000499,CUS000329,Tamara,Tamara,3187.22,927.58,15.46,0.0,Active
OBL0000500,CUS000329,SNB,Mortgage,2421235.03,0.0,0.0,3.54,Closed
OBL0000501,CUS000329,Tabby,Tabby,3576.86,2083.16,115.73,0.0,Active
OBL0000502,CUS000330,Tamara,Tamara,4849.4,0.0,0.0,0.0,Closed
OBL0000503,CUS000330,Tamara,Tamara,1548.3,239.66,8.26,0.0,Active
OBL0000504,CUS000331,Riyad Bank,Mortgage,1480040.45,0.0,0.0,5.45,Closed
OBL0000505,CUS000331,SNB,Auto Loan,51502.06,0.0,0.0,5.54,Closed
OBL0000506,CUS000331,Bank Albilad,Mortgage,1540830.57,415024.68,10122.55,3.98,Active
OBL0000507,CUS000332,Al Rajhi Bank,Credit Card,5356.21,558.11,,27.95,Active
OBL0000508,CUS000332,SNB,Personal Loan,149358.91,68744.2,1636.77,4.04,Active
OBL0000509,CUS000334,Saudi Investment Bank,Auto Loan,40421.06,10428.27,1489.75,6.05,Active
OBL0000510,CUS000334,Al Jazirah Auto,Auto Loan,137571.09,87493.94,1749.88,6.2,Overdue
OBL0000511,CUS000336,Tamara,Tamara,2171.37,0.0,0.0,0.0,Closed
OBL0000512,CUS000337,Alinma Bank,Credit Card,16591.61,0.0,0.0,27.83,Closed
OBL0000513,CUS000337,Al Rajhi Bank,Mortgage,1022467.6,128250.76,,5.06,Overdue
OBL0000514,CUS000337,Tamara,Tamara,3196.46,2451.98,49.04,0.0,Active
OBL0000515,CUS000337,SAB,Mortgage,1920352.39,0.0,0.0,3.67,Closed
OBL0000516,CUS000338,Bank AlJazira,Credit Card,9377.8,2279.95,38.64,28.29,Active
OBL0000517,CUS000338,Saudi Investment Bank,Credit Card,10383.0,8906.72,181.77,20.47,Active
OBL0000518,CUS000338,Tamara,Tamara,3035.9,212.2,3.54,0.0,Active
OBL0000519,CUS000338,Tabby,Tabby,3274.2,2691.83,128.18,0.0,Active
OBL0000520,CUS000341,Tabby,Tabby,2659.74,1776.21,43.32,0.0,Active
OBL0000521,CUS000341,Tabby,Tabby,1052.1,119.6,4.27,0.0,Active
OBL0000522,CUS000341,Bank Albilad,Auto Loan,166405.35,28645.94,561.69,4.32,Active
OBL0000523,CUS000341,Riyad Bank,Credit Card,10703.61,4187.89,93.06,26.24,Active
OBL0000524,CUS000344,Bank AlJazira,Auto Loan,172160.09,159522.97,3067.75,5.35,Overdue
OBL0000525,CUS000344,SAB,Credit Card,63643.74,26263.79,570.95,19.01,Active
OBL0000526,CUS000345,Alinma Bank,Auto Loan,194157.78,0.0,0.0,6.1,Closed
OBL0000527,CUS000345,Tabby,Tabby,4034.44,1578.36,43.84,0.0,Active
OBL0000528,CUS000345,Tabby,Tabby,2671.91,989.08,197.82,0.0,Active
OBL0000529,CUS000351,SAB,Personal Loan,223933.33,0.0,0.0,3.67,Closed
OBL0000530,CUS000353,Tamara,Tamara,3554.65,519.61,11.06,0.0,Active
OBL0000531,CUS000353,Alinma Bank,Personal Loan,25527.43,15796.93,1974.62,5.08,Active
OBL0000532,CUS000353,Tabby,Tabby,2646.92,182.7,8.7,0.0,Active
OBL0000533,CUS000354,Saudi Investment Bank,Personal Loan,21846.94,9969.26,1661.54,5.52,Active
OBL0000534,CUS000354,SAB,Credit Card,2996.3,943.37,94.34,27.22,Active
OBL0000535,CUS000354,Alinma Bank,Credit Card,3413.65,234.21,7.1,25.79,Deferred
OBL0000536,CUS000355,Tabby,Tabby,2185.07,1708.1,50.24,0.0,Active
OBL0000537,CUS000356,Al Jazirah Auto,Auto Loan,154668.73,57925.53,,5.68,Active
OBL0000538,CUS000356,Bank Albilad,Personal Loan,255909.02,140387.03,3342.55,4.91,Active
OBL0000539,CUS000356,Abdul Latif Jameel Finance,Auto Loan,130464.46,38844.12,12948.04,4.85,Active
OBL0000540,CUS000358,Tabby,Tabby,778.52,315.67,5.54,0.0,Active
OBL0000541,CUS000358,Bank Albilad,Mortgage,971683.03,118458.52,2417.52,3.74,Active
OBL0000542,CUS000358,SNB,Mortgage,1989332.45,332560.07,10727.74,4.64,Active
OBL0000543,CUS000359,Tamara,Tamara,370.25,326.88,46.7,0.0,Active
OBL0000544,CUS000359,SNB,Mortgage,3109202.36,0.0,0.0,4.63,Closed
OBL0000545,CUS000359,Alinma Bank,Mortgage,1735005.53,0.0,0.0,3.68,Closed
OBL0000546,CUS000359,Riyad Bank,Personal Loan,313155.71,146372.04,3956.0,6.05,Active
OBL0000547,CUS000360,Al Jazirah Auto,Auto Loan,197209.84,28914.32,516.33,7.12,Active
OBL0000548,CUS000360,Tabby,Tabby,4982.14,109.36,6.83,0.0,Active
OBL0000549,CUS000360,Al Rajhi Bank,Mortgage,1469295.29,581051.34,18157.85,2.95,Active
OBL0000550,CUS000360,Riyad Bank,Credit Card,66680.84,14034.36,311.87,27.5,Overdue
OBL0000551,CUS000361,Tamara,Tamara,2781.25,162.98,9.05,0.0,Active
OBL0000552,CUS000363,Tabby,Tabby,4824.43,3754.58,73.62,0.0,Overdue
OBL0000553,CUS000363,Alinma Bank,Auto Loan,54221.43,47620.97,1035.24,4.75,Active
OBL0000554,CUS000366,Tamara,Tamara,335.45,0.0,0.0,0.0,Closed
OBL0000555,CUS000366,Bank AlJazira,Credit Card,36886.87,34952.1,,18.96,Overdue
OBL0000556,CUS000366,Tamara,Tamara,1676.43,1491.63,36.38,0.0,Active
OBL0000557,CUS000366,Alinma Bank,Credit Card,47756.63,28326.93,566.54,27.14,Active
OBL0000558,CUS000367,Bank Albilad,Personal Loan,10502.07,4883.91,143.64,4.96,Active
OBL0000559,CUS000367,SNB,Personal Loan,12995.26,8697.74,966.42,4.96,Active
OBL0000560,CUS000368,SAB,Mortgage,1557014.54,0.0,0.0,3.34,Closed
OBL0000561,CUS000368,Bank Albilad,Credit Card,38000.63,22999.86,534.88,22.94,Active
OBL0000562,CUS000368,Tabby,Tabby,1523.51,1451.66,25.47,0.0,Active
OBL0000563,CUS000370,Tamara,Tamara,3879.51,2080.89,74.32,0.0,Active
OBL0000564,CUS000370,Tabby,Tabby,4992.08,4667.22,388.94,0.0,Active
OBL0000565,CUS000370,SAB,Auto Loan,134964.0,0.0,0.0,5.37,Closed
OBL0000566,CUS000370,Tamara,Tamara,737.03,471.75,31.45,0.0,Overdue
OBL0000567,CUS000371,Tabby,Tabby,3204.71,2662.42,204.8,0.0,Active
OBL0000568,CUS000372,Riyad Bank,Credit Card,10473.29,1379.46,197.07,22.33,Active
OBL0000569,CUS000372,Bank Albilad,Personal Loan,116304.78,0.0,0.0,3.71,Closed
OBL0000570,CUS000372,SNB,Auto Loan,56174.51,54148.67,5414.87,7.08,Active
OBL0000571,CUS000372,SAB,Auto Loan,49722.52,17470.06,406.28,3.97,Active
OBL0000572,CUS000373,Abdul Latif Jameel Finance,Auto Loan,173141.08,116729.71,2593.99,6.52,Active
OBL0000573,CUS000373,Bank Albilad,Mortgage,1128960.72,709755.54,70975.55,4.64,Active
OBL0000574,CUS000373,Alinma Bank,Credit Card,36021.1,11992.39,199.87,25.69,Overdue
OBL0000575,CUS000373,Tamara,Tamara,1260.69,0.0,0.0,0.0,Closed
OBL0000576,CUS000374,Alinma Bank,Credit Card,35561.16,0.0,0.0,25.67,Closed
OBL0000577,CUS000375,Saudi Investment Bank,Auto Loan,89415.21,19060.17,577.58,5.39,Overdue
OBL0000578,CUS000375,SAB,Personal Loan,431276.46,192415.34,9162.64,8.11,Active
OBL0000579,CUS000375,Riyad Bank,Auto Loan,157308.2,102770.88,20554.18,6.7,Active
OBL0000580,CUS000375,Riyad Bank,Credit Card,41417.79,0.0,0.0,,Closed
OBL0000581,CUS000377,Alinma Bank,Credit Card,11782.77,5083.75,169.46,20.46,Overdue
OBL0000582,CUS000377,Al Rajhi Bank,Mortgage,842189.32,660489.7,110081.62,2.98,Active
OBL0000583,CUS000377,Al Rajhi Bank,Personal Loan,208938.19,153296.23,6968.01,5.09,Active
OBL0000584,CUS000378,SAB,Personal Loan,435100.41,0.0,0.0,5.65,Closed
OBL0000585,CUS000378,Al Rajhi Bank,Personal Loan,503879.61,135413.61,33853.4,4.37,Active
OBL0000586,CUS000378,Alinma Bank,Credit Card,52563.17,4043.52,115.53,18.39,Active
