customer_id,connected_banks,total_balance,total_loans,total_credit_card_balance,total_bnpl_balance,total_monthly_commitments,total_income,debt_to_income_ratio,credit_utilization,financial_stability_score,default_probability,risk_level,recommendation,explainable_reason
CUS000189,3,753166.74,83082.39,0.0,0.0,587.64,22856.0,0.0257,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000190,2,347108.23,30947.9,0.0,993.73,5176.73,16392.0,0.3158,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000191,4,268788.61,173713.59,0.0,157.15,12184.24,6445.0,1.8905,0.0,58.0,0.5,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000192,2,679944.11,0.0,0.0,4247.71,92.34,20140.0,0.0046,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS000193,4,262206.9,0.0,0.0,4476.0,81.38,13379.0,0.0061,0.0,96.0,0.1,Low,Approve,High BNPL Exposure
CUS000194,2,161260.73,0.0,0.0,0.0,0.0,18722.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000195,4,289990.7,0.0,0.0,0.0,0.0,6052.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000196,4,792067.52,0.0,0.0,0.0,0.0,14813.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000197,4,1226289.0,848401.99,0.0,0.0,212100.5,18550.0,11.434,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000198,1,167354.92,0.0,6763.82,0.0,169.1,7241.0,0.0234,0.3114,85.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000199,1,55389.35,379066.27,0.0,0.0,27266.81,12175.0,2.2396,0.0,63.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000200,5,101249.86,0.0,0.0,0.0,0.0,1738.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000201,3,727327.91,170539.64,0.0,0.0,7428.55,21533.0,0.345,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000202,3,775835.17,640883.92,24709.2,0.0,20356.28,27230.0,0.7476,0.3025,78.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS000203,4,1877155.33,0.0,0.0,0.0,0.0,26868.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000204,2,184432.18,0.0,0.0,0.0,0.0,11773.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000205,2,250264.25,0.0,0.0,0.0,0.0,21213.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000206,3,959846.89,1155755.09,0.0,0.0,38325.18,25451.0,1.5058,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000207,2,427587.77,92495.72,0.0,0.0,2642.73,44529.0,0.0593,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000208,4,638516.66,76113.68,4171.23,0.0,2888.55,17001.0,0.1699,0.0818,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000209,5,1982634.95,0.0,0.0,0.0,0.0,26137.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000210,3,1105422.05,197739.04,0.0,0.0,48365.22,27034.0,1.7891,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio
CUS000211,5,1050930.95,0.0,0.0,0.0,0.0,20745.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000212,5,773429.74,0.0,0.0,0.0,0.0,12063.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000213,2,380550.38,0.0,0.0,0.0,0.0,26641.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000214,5,1683360.49,65112.6,0.0,0.0,2753.34,22265.0,0.1237,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000215,1,73868.48,1020490.73,0.0,0.0,30799.7,12409.0,2.482,0.0,63.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000216,5,2295804.57,0.0,66440.64,0.0,3657.36,28858.0,0.1267,0.7674,100.0,0.05,Low,Approve,High Credit Card Utilization
CUS000217,3,921539.57,51039.86,29427.36,0.0,2429.25,22296.0,0.109,0.4399,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000218,3,1098499.78,118249.63,0.0,0.0,2074.55,30550.0,0.0679,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000219,1,265767.14,0.0,15703.65,629.56,1580.86,22118.0,0.0715,0.2367,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000220,4,1946362.41,0.0,0.0,0.0,0.0,27180.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000221,5,1421340.48,0.0,0.0,0.0,0.0,22971.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000222,3,835156.89,539895.81,0.0,1619.14,20914.18,26306.0,0.795,0.0,83.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS000223,2,527442.58,558195.32,0.0,0.0,15749.57,18767.0,0.8392,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000224,2,803532.64,0.0,0.0,0.0,0.0,20718.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000225,1,298397.47,0.0,0.0,0.0,0.0,25823.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000226,5,1851711.73,0.0,0.0,0.0,0.0,24252.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000227,3,506997.11,0.0,0.0,0.0,0.0,13328.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000228,1,36340.59,0.0,0.0,1081.91,29.24,34266.0,0.0009,0.0,95.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000229,3,1051139.74,1578957.6,0.0,669.03,34918.86,20589.0,1.696,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000230,1,74614.97,0.0,0.0,0.0,0.0,2435.0,0.0,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000231,3,366894.19,0.0,3438.21,0.0,85.96,8194.0,0.0105,0.1399,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000232,3,10450.97,0.0,0.0,0.0,0.0,702.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000233,5,907929.87,69755.5,0.0,0.0,3487.78,21254.0,0.1641,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000234,4,897581.54,17663.47,0.0,2788.3,965.69,21293.0,0.0454,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS000235,1,649674.91,44841.83,0.0,0.0,889.56,21497.0,0.0414,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000236,5,1092967.29,0.0,0.0,0.0,0.0,12431.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000237,5,490918.22,67810.64,20835.27,0.0,3644.72,23594.0,0.1545,0.2944,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000238,4,680346.77,0.0,46445.48,0.0,18.34,19977.0,0.0009,0.775,100.0,0.05,Low,Approve,High Credit Card Utilization
CUS000239,5,1615782.25,0.0,0.0,0.0,0.0,22732.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000240,4,1840174.18,0.0,0.0,1364.35,454.78,19850.0,0.0229,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000241,2,287733.35,0.0,0.0,0.0,0.0,23313.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000242,3,1216466.77,123223.5,0.0,0.0,2416.15,21641.0,0.1116,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000243,3,37515.31,0.0,0.0,0.0,0.0,1571.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000244,3,1079674.11,0.0,0.0,0.0,0.0,27203.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000245,4,113246.27,0.0,0.0,0.0,0.0,8469.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000246,3,149114.84,0.0,0.0,0.0,0.0,6408.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000247,5,1291434.33,192233.93,0.0,0.0,5031.6,16652.0,0.3022,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000248,2,124344.8,0.0,0.0,1707.06,142.25,4590.0,0.031,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000249,2,642327.45,185023.37,0.0,1614.0,4021.51,21519.0,0.1869,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000250,3,778620.05,74768.68,0.0,2345.14,2385.99,27864.0,0.0856,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS000251,4,2166450.49,0.0,0.0,0.0,0.0,27100.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000252,5,716450.41,0.0,0.0,0.0,0.0,9419.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000253,4,2692513.11,0.0,0.0,2524.79,51.53,42112.0,0.0012,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS000254,5,1073521.5,302236.77,0.0,0.0,9402.25,19358.0,0.4857,0.0,98.0,0.12,Low,Approve,Multiple Active Loans
CUS000255,3,4247822.3,1446366.61,0.0,0.0,42540.19,59767.0,0.7118,0.0,83.0,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS000256,5,538739.46,1129026.15,0.0,0.0,56929.41,14165.0,4.019,0.0,66.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000257,5,453416.0,0.0,0.0,4017.76,232.49,10240.0,0.0227,0.0,96.0,0.1,Low,Approve,High BNPL Exposure
CUS000258,3,606429.35,8024.25,7599.96,0.0,310.15,23545.0,0.0132,,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000259,3,333862.19,41916.85,14016.55,2293.16,2256.0,9984.0,0.226,0.468,96.0,0.05,Low,Approve,High BNPL Exposure
CUS000260,4,108521.37,0.0,1902.36,426.36,76.04,1153.0,0.0659,0.55,88.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000261,2,144017.26,0.0,0.0,4087.72,367.86,10287.0,0.0358,0.0,96.0,0.1,Low,Approve,High BNPL Exposure
CUS000262,5,1125887.29,126253.16,0.0,0.0,2576.6,14379.0,0.1792,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000263,2,162689.67,1387728.73,0.0,0.0,33734.8,22927.0,1.4714,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000264,5,82478.65,0.0,0.0,0.0,0.0,902.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000265,1,38145.58,0.0,0.0,1864.27,46.61,7869.0,0.0059,0.0,90.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000266,1,418377.92,211200.49,0.0,0.0,3771.44,46628.0,0.0809,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000267,2,247921.35,0.0,0.0,0.0,0.0,23835.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000268,2,118864.78,10020.12,0.0,0.0,313.13,6289.0,0.0498,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000269,1,45918.04,0.0,0.0,0.0,0.0,12222.0,0.0,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000270,1,10654.96,0.0,0.0,0.0,0.0,4598.0,0.0,0.0,80.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000271,5,1069775.11,1309523.22,0.0,0.0,52380.93,16360.0,3.2018,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000272,5,177030.1,0.0,0.0,0.0,0.0,4661.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000273,4,731610.8,0.0,0.0,0.0,0.0,15646.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000274,3,185330.51,18259.36,0.0,0.0,190.21,6539.0,0.0291,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000275,5,1254809.18,21285.66,0.0,1148.37,537.48,30080.0,0.0179,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000276,2,164085.74,11292.24,3330.59,147.7,406.27,7260.0,0.056,0.1529,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000277,4,1241320.17,42764.3,0.0,0.0,1425.48,22079.0,0.0646,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000278,2,1251392.44,183415.06,0.0,995.22,61165.25,33400.0,1.8313,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio
CUS000279,4,606954.14,0.0,13160.22,3021.08,384.37,10351.0,0.0371,0.4238,91.0,0.1,Low,Approve,High BNPL Exposure
CUS000280,1,100432.1,87746.05,0.0,0.0,4387.3,13286.0,0.3302,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000281,2,168253.81,0.0,0.0,0.0,0.0,6263.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000282,3,424244.18,0.0,0.0,0.0,0.0,8412.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000283,4,803810.02,0.0,23661.18,0.0,537.75,23501.0,0.0229,0.3356,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000284,5,1173521.67,664101.23,3885.92,0.0,25801.41,13169.0,1.9593,0.0984,66.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000285,4,29327.12,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000286,3,1985817.99,369641.71,2038.53,483.47,6735.87,32779.0,0.2055,0.0207,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000287,1,101918.45,0.0,0.0,0.0,0.0,29559.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000288,1,4041.47,0.0,1074.61,0.0,30.7,1017.0,0.0302,0.3522,85.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000289,1,302048.58,0.0,0.0,0.0,0.0,21955.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000290,1,30746.98,0.0,0.0,0.0,0.0,8842.0,0.0,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000291,1,121354.32,0.0,0.0,0.0,0.0,12899.0,0.0,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000292,1,37445.31,0.0,13618.31,0.0,349.19,20839.0,0.0168,0.2178,95.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000293,1,16812.45,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000294,4,354500.66,0.0,0.0,2227.87,150.63,21345.0,0.0071,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS000295,2,14757.33,0.0,0.0,0.0,0.0,2167.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000296,3,6898.29,0.0,0.0,0.0,0.0,408.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000297,5,774816.04,271496.28,0.0,1375.18,4880.32,13538.0,0.3605,0.0,91.0,0.05,Low,Approve,Multiple Active Loans
CUS000298,2,820954.23,0.0,7237.6,250.46,189.02,27326.0,0.0069,0.0883,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000299,5,1455432.23,0.0,0.0,0.0,0.0,19964.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000300,5,714415.84,0.0,0.0,0.0,0.0,11275.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000301,3,557130.89,205540.74,0.0,5270.21,50315.86,15717.0,3.2014,0.0,68.0,0.5,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000302,1,20534.17,0.0,0.0,0.0,0.0,14415.0,0.0,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000303,1,13637.88,0.0,5167.21,0.0,0.0,4981.0,0.0,0.3458,75.0,0.15,Low,Approve,Stable Financial Profile
CUS000304,5,13324.11,0.0,0.0,0.0,0.0,323.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000305,4,1113681.49,0.0,0.0,0.0,0.0,23085.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000306,2,220589.64,238870.26,0.0,0.0,4812.15,10865.0,0.4429,0.0,91.0,0.12,Low,Approve,Multiple Active Loans
CUS000307,3,186663.65,0.0,0.0,0.0,0.0,10062.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000308,3,224455.12,411443.96,7828.21,1078.96,14140.85,13849.0,1.0211,0.1884,66.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000309,5,141224.34,0.0,1842.05,0.0,153.5,9067.0,0.0169,0.0677,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000310,5,1810676.82,0.0,29145.42,0.0,1821.59,28683.0,0.0635,0.3387,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000311,3,387879.55,0.0,0.0,1737.42,347.48,9603.0,0.0362,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000312,2,294958.62,0.0,0.0,0.0,0.0,4994.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000313,5,1163070.68,0.0,0.0,0.0,0.0,10729.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000314,4,2283632.27,0.0,0.0,0.0,0.0,27569.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000315,4,75133.22,0.0,0.0,0.0,0.0,1324.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000316,3,320405.85,5842.3,0.0,2269.89,244.12,23749.0,0.0103,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS000317,3,784860.8,0.0,0.0,0.0,0.0,13900.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000318,3,776462.65,0.0,0.0,1682.54,48.61,19103.0,0.0025,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000319,3,304596.96,0.0,0.0,0.0,0.0,19965.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000320,5,1881400.84,1397272.32,12878.96,1945.34,268218.46,18513.0,14.4881,0.2319,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000321,2,23720.38,0.0,0.0,0.0,0.0,922.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000322,2,96768.27,0.0,0.0,0.0,0.0,7002.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000323,1,567241.47,0.0,0.0,0.0,0.0,33627.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000324,1,246220.66,0.0,13945.47,0.0,273.44,11172.0,0.0245,0.4161,93.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000325,5,2261503.24,1813890.76,0.0,0.0,106505.58,22635.0,4.7053,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000326,3,526080.26,5123.47,0.0,0.0,232.89,8885.0,0.0262,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000327,2,355632.89,0.0,4348.92,0.0,111.51,26754.0,0.0042,0.0542,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000328,4,417816.59,0.0,16590.79,0.0,1276.21,8517.0,0.1498,0.6493,96.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000329,5,2155354.28,0.0,0.0,3010.74,131.19,27720.0,0.0047,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS000330,1,55371.47,0.0,0.0,239.66,8.26,26850.0,0.0003,0.0,95.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000331,1,259884.0,415024.68,0.0,0.0,10122.55,27456.0,0.3687,0.0,95.0,0.05,Low,Approve,Multiple Active Loans
CUS000332,5,686125.2,68744.2,558.11,0.0,1636.77,9149.0,0.1789,0.0203,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000333,5,188090.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000334,3,1120773.32,97922.21,0.0,0.0,3239.63,29710.0,0.109,0.0,,0.05,Low,Approve,Excellent Repayment Capacity
CUS000335,1,144061.32,0.0,0.0,0.0,0.0,33223.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000336,1,51458.77,0.0,0.0,0.0,0.0,16018.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000337,5,1422113.49,128250.76,0.0,2451.98,49.04,22586.0,0.0022,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS000338,1,132544.48,0.0,11186.67,2904.03,352.13,10244.0,0.0344,0.364,93.0,0.05,Low,Approve,High BNPL Exposure
CUS000339,3,147886.88,0.0,0.0,0.0,0.0,10023.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000340,3,702773.72,0.0,0.0,0.0,0.0,21778.0,0.0,,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000341,3,986708.09,28645.94,4187.89,1895.81,702.34,18778.0,0.0374,0.0743,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000342,5,481327.36,0.0,0.0,0.0,0.0,10796.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000343,1,20912.82,0.0,0.0,0.0,0.0,4909.0,0.0,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000344,5,1510066.15,159522.97,26263.79,0.0,3638.7,33276.0,0.1093,0.2631,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000345,3,67001.21,0.0,0.0,2567.44,241.66,20373.0,0.0119,0.0,100.0,0.05,Low,Approve,High BNPL Exposure
CUS000346,4,287253.63,0.0,0.0,0.0,0.0,7821.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000347,3,89750.51,0.0,0.0,0.0,0.0,3446.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000348,2,285383.0,0.0,0.0,0.0,0.0,13058.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000349,3,271689.09,0.0,0.0,0.0,0.0,5698.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000350,4,1114504.0,0.0,0.0,0.0,0.0,30122.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000351,1,56200.4,0.0,0.0,0.0,0.0,26944.0,0.0,0.0,95.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000352,4,1240370.44,0.0,0.0,0.0,0.0,18591.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000353,4,488081.3,15796.93,0.0,702.31,1994.38,7491.0,0.2662,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000354,2,26492.54,9969.26,1177.58,0.0,1762.98,1856.0,0.9499,0.2115,58.0,0.55,High,Reject,High Debt-to-Income Ratio
CUS000355,1,26886.12,0.0,0.0,1708.1,50.24,872.0,0.0576,0.0,90.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000356,4,477298.95,237156.68,0.0,0.0,16290.59,14734.0,1.1056,0.0,66.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000357,5,93400.92,0.0,0.0,0.0,0.0,2439.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000358,2,235787.22,451018.59,0.0,315.67,13150.8,22763.0,0.5777,0.0,93.0,0.12,Medium,Manual Review,Multiple Active Loans
CUS000359,5,2359053.02,146372.04,0.0,326.88,4002.7,33584.0,0.1192,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000360,4,782336.52,609965.66,14034.36,109.36,18992.88,24762.0,0.767,0.1889,,0.3,Medium,Manual Review,High Debt-to-Income Ratio | Multiple Active Loans
CUS000361,3,1268607.0,0.0,0.0,162.98,9.05,25592.0,0.0004,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000362,2,66631.33,0.0,0.0,0.0,0.0,5451.0,0.0,0.0,93.0,0.1,Low,Approve,Excellent Repayment Capacity
CUS000363,4,423415.82,47620.97,0.0,3754.58,1108.86,6733.0,0.1647,0.0,88.0,0.15,Low,Approve,High BNPL Exposure
CUS000364,5,778.95,0.0,0.0,0.0,0.0,23.0,0.0,0.0,93.0,0.15,Low,Approve,Excellent Repayment Capacity
CUS000365,3,589768.68,0.0,0.0,0.0,0.0,10201.0,0.0,0.0,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000366,3,1000556.74,0.0,63279.03,1491.63,602.92,28644.0,0.021,0.7364,100.0,0.05,Low,Approve,High Credit Card Utilization
CUS000367,3,93531.37,13581.65,0.0,0.0,1110.06,1185.0,0.9368,0.0,58.0,0.55,High,Reject,High Debt-to-Income Ratio
CUS000368,3,850266.97,0.0,22999.86,1451.66,560.35,25536.0,0.0219,0.3002,100.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000369,1,31998.42,0.0,0.0,0.0,0.0,9629.0,0.0,0.0,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000370,4,363696.41,0.0,0.0,7219.86,494.71,17557.0,0.0282,0.0,100.0,0.1,Low,Approve,High BNPL Exposure
CUS000371,1,14939.16,0.0,0.0,2662.42,204.8,9127.0,0.0224,0.0,88.0,0.05,Low,Approve,High BNPL Exposure
CUS000372,3,147351.38,71618.73,1379.46,0.0,6018.22,6514.0,0.9239,0.0706,58.0,0.5,High,Reject,High Debt-to-Income Ratio
CUS000373,1,53590.95,826485.25,11992.39,0.0,73769.41,34101.0,2.1633,0.1172,60.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000374,1,193297.84,0.0,0.0,0.0,0.0,13037.0,0.0,,98.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000375,3,660396.9,314246.39,0.0,0.0,30294.4,27204.0,1.1136,0.0,73.0,0.45,High,Reject,High Debt-to-Income Ratio
CUS000376,1,24771.07,0.0,0.0,0.0,0.0,9179.0,0.0,0.0,88.0,0.05,Low,Approve,Excellent Repayment Capacity
CUS000377,5,898679.2,813785.93,5083.75,0.0,117219.09,12219.0,9.5932,0.1387,66.0,0.45,High,Reject,High Debt-to-Income Ratio | Multiple Active Loans
CUS000378,1,385018.28,135413.61,4043.52,0.0,33968.93,27788.0,1.2224,0.0485,70.0,0.45,High,Reject,High Debt-to-Income Ratio
